link,title,author,published,updatedate,chapters,language,words,kudos,comments,bookmarks,hits,warning,mainship,relationship,characters,tags,summary,rating,series,chapter,chapter_max,completion,currentdate,datediff_pub,datediff,classification,lastauthorupdate,firstauthorupdate,author_lastupdate_diff,daysactive,daysincefirtupload,author_activity,num_relationship,num_characters,num_tags
https://archiveofourown.org/works/45683302,I’ll crawl home to her,BettieLouWho,2023-03-12,2023-03-12,1/1,English,"2,916",148,15,20,"1,966",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim, Holly Munro, Quill Kipps, Lucy Carlyle's Mother, Mary Carlyle","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","It wasn’t the worst state he’d come home in, but usually she was with him when he did. He saw the worry pass over her face as she focussed on the more stubborn patches of blood.He caught her face with a soft hand, caressing her cheek, the furrow of her brow. “I’ll be okay, love”, he promised her.She let out a deep sigh, leaning into the touch. “I hate when I’m not there to look out for you”, she said softly. He stood slowly, so he didn’t knock her off balance and pulled her into his bare chest. “I’ll always crawl home to you, no matter what state I’m in. No grave could hold my body down unless you were there with me.”",Explicit,not a series,1,1,completed,2023-05-12,61.0,61.0,oneshot,2023-03-13,2023-03-12,60.0,1.0,61.0,active,8,2,2
https://archiveofourown.org/works/45679093,Lockwood Sandwich,TheMalapert,2023-03-12,2023-03-12,1/1,English,"2,931",204,25,19,"1,650",No Archive Warnings Apply,Lucy Carlyle/George Cubbins | George Karim/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","“Have you still got your torch in your pocket?”   The poltergeist would be a better death than this, smothered by his own embarrassment in between his best friends who also happened to hold each raw, bleeding chamber of his heart.   A job gets complicated, as usual. Lockwood &. Co find themselves stuck in a coffin until dawn, a bit less usual.",Explicit,not a series,1,1,completed,2023-05-12,61.0,61.0,oneshot,2023-03-12,2023-03-12,61.0,0.0,61.0,inactive,2,3,3
https://archiveofourown.org/works/45309310,"So, Brown Eyes, I’ll Hold You Near",cherriepixie27,2023-02-25,2023-03-12,7/7,English,"24,765",762,188,116,"12,797",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, George Cubbins | George Karim, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy knew that she should stop. Or try to talk to him about it. But night after night, she can’t stop herself from crawling into Lockwood’s bed. Because wrapped in his arms is the only way that she is able to find sleep lately.",Explicit,not a series,7,7,completed,2023-05-12,76.0,61.0,multichapter(complete),2023-05-12,2023-02-25,0.0,76.0,76.0,active,3,3,3
https://archiveofourown.org/works/45675760,Adrenaline Rush,ShotFox,2023-03-12,2023-03-12,1/1,English,"6,213",331,22,38,"2,148",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","“You could hold me out over the edge of that balcony in the office and pretend to drop me,” I suggested.“I will have to laugh about that one later, Lucy.”-Based on a Tumblr prompt, which was basically: what if Lucy got ghost-touched while on a case with Lockwood, and after finding that they don't have any adrenaline injections with them, she asks Lockwood to kiss her?Purely to stave off the ghost-touch, of course.",General Audiences,not a series,1,1,completed,2023-05-12,61.0,61.0,oneshot,2023-05-06,2023-03-07,6.0,60.0,66.0,active,3,3,3
https://archiveofourown.org/works/45674977,Beg For It,MarsStarPower,2023-03-12,2023-03-12,1/1,English,"4,485",108,11,15,"2,393",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood",Lockwood gives Lucy vibrating underwear and tells her to wear it on a job.That’s it. That’s the story.,Explicit,"Lucy Carlyle, Anthony Lockwood",1,1,completed,2023-05-12,61.0,61.0,oneshot,2023-05-12,2023-02-26,0.0,75.0,75.0,active,3,2,2
https://archiveofourown.org/works/45381133,Lockwood & Co. Oneshots,locklyle_is_my_life,2023-02-27,2023-03-11,2/?,English,"2,363",57,7,2,852,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Anthony Lockwood, Lucy Carlyle, Quill Kipps, Holly Munro, George Cubbins | George Karim, The Skull (Lockwood & Co.), Kat Godwin, Bobby Vernon, Flo Bones, Ned Shaw, Lucy Carlyle's Mother, Penelope Fittes, Montagu Barnes, Tom Rotwell, Marissa Fittes","Anthony Lockwood, Lucy Carlyle, Quill Kipps, Holly Munro, George Cubbins | George Karim, The Skull (Lockwood & Co.), Kat Godwin, Bobby Vernon, Flo Bones, Ned Shaw, Lucy Carlyle's Mother, Penelope Fittes, Montagu Barnes, Tom Rotwell, Marissa Fittes","Oneshots of my new favourite obsession! (Who can blame me? Lockwood & Co is so good!!!)Locklyle is definitely going to appear. Along with George x Flo, a bit of Kipps x Holly maybe. Along with the interesting idea of Marissa x Tom. And of course, Skull will make a regular appearance (who doesn't love Skull!).",Teen And Up Audiences,not a series,2,?,incomplete,2023-05-12,74.0,62.0,multichapter(dormant),2023-03-11,2023-02-27,62.0,12.0,74.0,inactive,2,15,15
https://archiveofourown.org/works/45665002,you put me on and said I was your favorite,ScarletSlippers,2023-03-11,2023-03-11,1/1,English,"2,996",389,67,49,"2,192",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, Quill Kipps, Holly Munro, George Cubbins | George Karim, The Skull (Lockwood & Co.), Kat Godwin, Bobby Vernon, Flo Bones, Ned Shaw, Lucy Carlyle's Mother, Penelope Fittes, Montagu Barnes, Tom Rotwell, Marissa Fittes","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Lockwood was making toast, but the mention of his name and ‘fancy pajamas’ captures his attention, turning slowly to take in the scene. His eyes go a bit wide and his mouth drops open, toast hanging similarly limply from his fingers. Lucy stares at it, waiting for it to fall to the floor.He clears his throat awkwardly. “Uh, nice pajamas, Luce. You look…uh. Nice.”Well, that went about as well as she could have hoped.---Lucy feels self-conscious about her pajamas. Lockwood has some thoughts.",General Audiences,not a series,1,1,completed,2023-05-12,62.0,62.0,oneshot,2023-03-11,2023-03-11,62.0,0.0,62.0,inactive,15,4,4
https://archiveofourown.org/works/45664660,I don't like anticipatin' my face in a red flush,Amazinggrace0,2023-03-11,2023-03-11,1/1,English,"6,813",231,35,31,"1,610",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Lucy was never the jealous type.Okay, maybe she was sometimes but never over a boy!Imagine being jealous over a boy.How embarrassing… 5 times Lucy was jealous and 1 time she wasn't.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,62.0,62.0,oneshot,2023-04-10,2023-03-11,32.0,30.0,62.0,active,4,4,4
https://archiveofourown.org/works/45413728,Ritual,WildWren,2023-03-01,2023-03-11,3/15,English,"8,168",42,39,10,525,Graphic Depictions Of Violence,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Quill Kipps","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Penelope Fittes, The Skull (Lockwood & Co.), Flo Bones","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Penelope Fittes, The Skull (Lockwood & Co.), Flo Bones","Luce Carlyle has struggled her whole life to prove herself. First a runaway, then a mercenary, now a sworn Knight to Lord Lockwood, she has shown her worth in battle against the armies of men -- and the armies of the risen dead. But her knightly devotion to Lockwood is muddied by something else: an unspoken, painful longing that she can never be certain is fully met.When Lord Rotwell moves to march on the Queen, Luce and her companions (and one very ill-tempered horse) are drawn unwillingly into battle, where they'll discover the true horror at the heart of the Holy War. And after an unbearable loss, Luce is pushed to her breaking point: she'll bring down the Monarchy if she must, to protect the very thing she treasures most.Admitting her love? That's a little harder.",Mature,not a series,3,15,incomplete,2023-05-12,72.0,62.0,multichapter(dormant),2023-03-11,2023-02-23,62.0,16.0,78.0,inactive,4,8,8
https://archiveofourown.org/works/45660022,"I said I'd never let you fall, and I always meant it",barronsfever (historyofbellarke),2023-03-11,2023-03-11,1/1,English,"3,418",297,26,33,"2,315",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Penelope Fittes, The Skull (Lockwood & Co.), Flo Bones",,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Penelope Fittes, The Skull (Lockwood & Co.), Flo Bones",Five times Lockwood protects Lucy (+1 time she protects him)And none of them involve Visitors!,Teen And Up Audiences,not a series,1,1,completed,2023-05-12,62.0,62.0,oneshot,2023-05-11,2023-01-30,1.0,101.0,102.0,active,8,0,8
https://archiveofourown.org/works/45193921,Something She Wants,LyraLee33,2023-02-20,2023-03-11,18/25,English,"40,206",686,191,96,"14,691",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Holly Munro, Quill Kipps, Penelope Fittes, The Skull (Lockwood & Co.), Flo Bones","Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes","Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes","When Lucy makes out with a stranger at a party, in order to escape a drunk college kid, her life changes forever.To make matters worse, the extremely attractive stranger has a dark secret, and Lucy is determined to figure out what it is.",Explicit,not a series,18,25,incomplete,2023-05-12,81.0,62.0,multichapter(dormant),2023-04-27,2023-02-03,15.0,83.0,98.0,active,8,5,5
https://archiveofourown.org/works/45648898,Research Never Rests,Mirroringdust (MirroringDust),2023-03-11,2023-03-11,1/?,English,"1,359",124,4,7,"1,204",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, Quill Kipps, George Cubbins | George Karim, Penelope Fittes","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Now George's sigh turned into a smile, and he adjusted his glasses, thinking of all the revelations today that would help them with the next case. In fact, it would allow them to find the source immediately. Lucy and Lockwood would not even have to use their talents, least of all would have to fight. George grinned. Researching was still the best talent. His hands fell back to his knees as he shifted his sitting position. But only as much as was possible, because the thing was - not much was possible.+++At a cozy evening in Portland Row 35 while the trio decides to spend the evening on the couch watching TV on their day off, Lucy falls asleep and her head lands on Lockwood's shoulder. All observed by George.Well here his story goes...",General Audiences,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim",1,?,incomplete,2023-05-12,62.0,62.0,multichapter(dormant),2023-04-30,2023-02-04,12.0,85.0,97.0,active,5,3,3
https://archiveofourown.org/works/45645367,They Just Let Anyone Walk In,pennysparrow,2023-03-10,2023-03-10,1/1,English,"2,152",17,2,3,135,No Archive Warnings Apply,Lucy Carlyle & George Cubbins | George Karim & Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Martin Blackwood, Tim Stoker (The Magnus Archives), Melanie King, Basira Hussain","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Martin Blackwood, Tim Stoker (The Magnus Archives), Melanie King, Basira Hussain","There's teenagers in the Institute, but if they're researching psychical phenomena where else would they be?",General Audiences,not a series,1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-03-10,2023-03-10,63.0,0.0,63.0,inactive,3,7,7
https://archiveofourown.org/works/45232369,kissing between bookshelves - george karim x reader,starstrings,2023-02-21,2023-03-10,2/3,English,"3,950",105,3,4,"1,479",No Archive Warnings Apply,George Cubbins | George Karim/Reader,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Martin Blackwood, Tim Stoker (The Magnus Archives), Melanie King, Basira Hussain","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Bobby Vernon","Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Bobby Vernon","synopsis: reader and george have been close friends for a while, and they've recently become co-workers at lockwood & co as archivists. george is very awkward and never talks about he feels, but his actions show otherwise... flirty banter and confession ensues :0",Teen And Up Audiences,not a series,2,3,incomplete,2023-05-12,80.0,63.0,multichapter(dormant),2023-03-10,2023-02-15,63.0,23.0,86.0,inactive,7,4,4
https://archiveofourown.org/works/45639625,When I Grow Up,rach_l1805,2023-03-10,2023-03-10,1/1,English,"1,543",161,9,12,"1,313",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, George Cubbins | George Karim, Bobby Vernon","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",Lucy and Lockwood's relationship throughout the years from George's eyes,Teen And Up Audiences,not a series,1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-03-10,2023-02-07,63.0,31.0,94.0,inactive,4,3,3
https://archiveofourown.org/works/45633973,"You had my heart a long, long time ago (In case you didn't know)",barronsfever (historyofbellarke),2023-03-10,2023-03-10,1/1,English,"7,335",287,30,34,"2,833",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim",,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy and Lockwood are out of town on a case when they're ambushed with a substance that forces them to tell the truth.What happens when they're put up in a hotel for the night without an escape?(Honestly, it's just really soft smut with a lot of feelings and confessions.)----Snippet:“Everything all right, Luce?”“I think we should talk.”“You want to… talk. While we are infected with truth gas.” He was being careful not to ask questions because he didn’t want her compelled to answer.Well, there’s absolutely no way this was going to go well. But when had Lockwood ever been known for making good decisions?",Explicit,not a series,1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-05-11,2023-01-30,1.0,101.0,102.0,active,3,0,3
https://archiveofourown.org/works/45410845,A Spy's Goodbye,Avenging_Archer,2023-03-01,2023-03-10,2/?,English,"3,029",46,11,7,500,Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Norrie White","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.), Norrie White","Spy AU. Undercover Lucy.In a world focussed on money and power, some agencies became greedy. And so, when Fittes told the people of the UK that DEPRAC was simply treating symptoms instead of taking care of the root cause of the Problem, they gained the support of much of the population. And the people started a civil war amongst themselves.Instead of destroying the Sources, Fittes began collecting them. They began running experiments on the Sources and those with the Talent. The families who sold their children were also greatly compensated. Fittes coined this as “the Cause.”After the experiments were finished and the children were old enough to join the agencies’ forces, Fittes would send their experiments into other agencies as spies, reaping their wages, gaining information, and not being held responsible if the effects of their experiments went wrong.Follow Lucy as she is sent in to destroy Lockwood & Co. from the inside.",Teen And Up Audiences,not a series,2,?,incomplete,2023-05-12,72.0,63.0,multichapter(dormant),2023-03-10,2023-03-01,63.0,9.0,72.0,inactive,3,5,5
https://archiveofourown.org/works/45632575,As Iron is Eaten by Rust,YouHaveForgottenMeAlready,2023-03-10,2023-03-10,1/1,English,"1,730",8,2,0,46,No Archive Warnings Apply,None,,"George Cubbins | George Karim, Albert Joplin | Pamela Joplin","George Cubbins | George Karim, Albert Joplin | Pamela Joplin","George waits and thinks about knowledge, glory, and power. Envy can leave doors open for monsters to step through.",General Audiences,not a series,1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-03-10,2023-03-10,63.0,0.0,63.0,inactive,0,2,2
https://archiveofourown.org/works/27141959,"My Heart, Dressed Like The Dead",George_the_Pumpkin,2020-10-22,2023-03-10,9/9,English,"33,279",207,95,29,"5,137",Major Character Death,Implied Lockwood/Lucy,"George Cubbins | George Karim, Albert Joplin | Pamela Joplin","Lucy Carlyle, Lucy Carlyle's Mother, George Cubbins, The Skull (Lockwood & Co.), Anthony Lockwood, Holly Munro, Montagu Barnes, Quill Kipps, Rupert Gale, Marissa Fittes, Bobby Vernon, Flo Bones, Kat Godwin, Steve Rotwell","Lucy Carlyle, Lucy Carlyle's Mother, George Cubbins, The Skull (Lockwood & Co.), Anthony Lockwood, Holly Munro, Montagu Barnes, Quill Kipps, Rupert Gale, Marissa Fittes, Bobby Vernon, Flo Bones, Kat Godwin, Steve Rotwell","Warily, he opened the door.Standing on the step was Inspector Barnes. Lockwood has seen Barnes in many fashions over the years - stern when he’d investigated the rug Carver died on, disappointed and angry when he’d accidentally burned down Mrs. Hope’s house, frantic when he’d arrived at Combe Carey Hall, but never had he seen the old inspector look so defeated. He looked even more grim than usual, his bulky mustache seemed to droop like a sad caterpillar.“Ah, Mr. Lockwood, I’m afraid I come bearing bad news...terrible business, terrible…,” he drifted off, looking even more depressed. “May I come in? This is news best taken sitting down, I think.”-What if Lucy’s injuries from the park chase were more severe?Canon divergence - Creeping Shadow",Teen And Up Audiences,"Lucy Carlyle, Lucy Carlyle's Mother, George Cubbins, The Skull (Lockwood & Co.), Anthony Lockwood, Holly Munro, Montagu Barnes, Quill Kipps, Rupert Gale, Marissa Fittes, Bobby Vernon, Flo Bones, Kat Godwin, Steve Rotwell",9,9,completed,2023-05-12,932.0,63.0,multichapter(complete),2023-03-10,2020-06-01,63.0,1012.0,1075.0,inactive,2,14,14
https://archiveofourown.org/works/45630778,please don't slow me down (if i'm going too fast),professionalzukoapologist,2023-03-10,2023-03-10,1/1,English,"4,160",327,21,29,"1,956",Creator Chose Not To Use Archive WarningsNo Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Lucy Carlyle's Mother, George Cubbins, The Skull (Lockwood & Co.), Anthony Lockwood, Holly Munro, Montagu Barnes, Quill Kipps, Rupert Gale, Marissa Fittes, Bobby Vernon, Flo Bones, Kat Godwin, Steve Rotwell","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)","Lockwood has never been much of one for slipping into places quietly.In general, he liked to be announced with pomp and fanfare, so everyone would be looking his way. He liked all eyes being on him. He liked to be the center of attention, to be the most interesting person in the room, to have everyone wanting to speak to him. Frankly, he wanted red carpets unfurled in front of him and photographers yelling for him to look their way. In his more vain moments he’d considered hiring a child from the nightwatch to announce his presence, like he was a medieval lord with a squire.Today, though, found himself content to enter unnoticed.Or: Lucy spends the day practicing with her rapier in the basement. Lockwood offers his assistance.",Not Rated,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, The Skull (Lockwood & Co.)",1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-03-28,2023-02-27,45.0,29.0,74.0,active,14,4,4
https://archiveofourown.org/works/45626272,Sunglasses at Night,Musicangel913,2023-03-10,2023-03-10,1/1,English,"1,530",65,6,6,430,No Archive Warnings Apply,None,,"Anthony Lockwood, Lucy Carlyle","Anthony Lockwood, Lucy Carlyle","""She takes his breath away so often he wonders if he’s even breathing at all – because somehow, in some way, this beautiful mess of a Northern girl has burrowed his way into his life and his heart, and he never wants her to find her way back out.""Lockwood uses his sunglasses as an excuse.",General Audiences,not a series,1,1,completed,2023-05-12,63.0,63.0,oneshot,2023-03-10,2020-05-10,63.0,1034.0,1097.0,inactive,0,2,2
https://archiveofourown.org/works/45624808,A Good Night's Sleep,stormydee91,2023-03-09,2023-03-09,1/1,English,"1,589",415,13,32,"2,132",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy falls asleep in Lockwoods room after a late night researching. Lockwood tries to convince her back to her own room but quickly gives up.OrLockLyle, but there's only one bed.",General Audiences,not a series,1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-04-12,2023-03-06,30.0,37.0,67.0,active,2,3,3
https://archiveofourown.org/works/45624178,We'll Fight The Ghosts Away,ChesnutHoney,2023-03-09,2023-03-09,1/1,English,782,54,1,2,501,No Archive Warnings Apply,George Cubbins | George Karim & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Anthony Lockwood didn’t have a family.He had people who he might have called ""friends"", he had people who he might have called ""rivals"", but he didn’t have a family. He didn’t have people he might rely on, he might trust, he might love.He had too many ghosts that were haunting him.That's what everybody thought, including Lockwood himself. At least…he used to think that.ORLockwood thinks a lot about his feelings.",Not Rated,not a series,1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-03-09,2023-03-09,64.0,0.0,64.0,inactive,3,3,3
https://archiveofourown.org/works/45618709,"there's a chain 'round your throat, piece of paper where I wrote (""I'll wait for you"")",tryalittlejoytomorrow,2023-03-09,2023-03-09,1/1,English,"4,719",190,30,33,"1,053",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"George Cubbins | George Karim, Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","Gone were the pictures framed by her bed, of loved ones he hadn’t bothered to ask about, never taking the time to be there for her in ways more substantial than mere survival. Gone was the huge pile of clothes she used to drape over the chair, rotating between them instead of ever taking the time to fold them neatly and put them away.No matter where his gaze landed, all Lockwood could find was the evidence of her absence, as if playing some sort of sick, twisted game of spot the seven differences.--After Lucy leaves, Lockwood is left with more memories and feelings to deal with than he'd expected.",Teen And Up Audiences,not a series,1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-03-27,2023-03-09,46.0,18.0,64.0,active,3,2,2
https://archiveofourown.org/works/45613867,Intense Reading Session,tailor_of_chaos,2023-03-09,2023-03-09,1/1,English,"1,370",179,14,13,"2,757",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood","Anthony Lockwood, Lucy Carlyle","Anthony Lockwood, Lucy Carlyle",Lucy wakes up one night and finds Lockwood reading in his library. She joins him for an intense “reading” session *COUGHS*,Explicit,not a series,1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-03-21,2023-02-14,52.0,35.0,87.0,active,2,2,2
https://archiveofourown.org/works/45607801,Nothing´s Gonna Hurt You Baby,LiaAkrepi,2023-03-09,2023-03-09,1/1,English,"4,085",255,16,27,"2,998",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","An almost botched job forces Lucy and Lockwood to spend the night in a hotel.“Fuck you, Lockwood.”And then his mouth was on hers -hot and demandingOr: How those two can literally not have a normal conversation about their feelings.",Explicit,not a series,1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-03-09,2023-03-09,64.0,0.0,64.0,inactive,2,3,3
https://archiveofourown.org/works/45606988,The Lovebirds,AllWriteThen,2023-03-09,2023-03-09,1/1,English,"2,839",182,10,12,"1,394",No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Golden Blade (Lockwood & Co.), (implied) - Character","Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Golden Blade (Lockwood & Co.), (implied) - Character","""CanIkissyou?"" Her nervousness betrayed her.""I'm sorry?"" Lockwood asked, probably imagining he'd heard it wrong.""Can I."" She tried again, voice more controlled this time. ""Kiss you? Please?""""Yes!"" He whispered back very quickly, holding her hand more firmly. ""I don't know what that's got to do with what's going on, but yes."" He said, voice more level now.~ OrWhat if we kissed? Just to keep our cover from being blown lol, it's not like I'm in love with you or anything haha",General Audiences,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Golden Blade (Lockwood & Co.), (implied) - Character",1,1,completed,2023-05-12,64.0,64.0,oneshot,2023-04-17,2023-03-07,25.0,41.0,66.0,active,3,5,5
https://archiveofourown.org/works/45600478,"Stuck in Reverse (idk what else to name this, i was listening to Fix You by Coldplay)",hestiareads,2023-03-08,2023-03-08,1/1,English,911,66,0,4,921,No Archive Warnings Apply,Lucy Carlyle & Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, George Cubbins | George Karim, Golden Blade (Lockwood & Co.), (implied) - Character","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim, Holly Munro, Quill Kipps","Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim, Holly Munro, Quill Kipps","Something about Lockwood, the Skull and jealousy?",General Audiences,not a series,1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-05-07,2023-03-08,5.0,60.0,65.0,active,5,6,6
https://archiveofourown.org/works/45594226,Charming,Lindzm1318,2023-03-08,2023-03-08,1/1,English,"1,422",112,7,9,952,No Archive Warnings Apply,Lucy Carlyle/Anthony Lockwood,"Lucy Carlyle, Anthony Lockwood, The Skull (Lockwood & Co.), George Cubbins | George Karim, Holly Munro, Quill Kipps","Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim","Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim",Lockwood plays a Charming Prince character in a theme park and Lucy is his character attendant,General Audiences,"Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim",1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-05-06,2023-02-27,6.0,68.0,74.0,active,6,4,4
https://archiveofourown.org/works/45590311,blue daisy (on my skin),JustWriteIt13,2023-03-08,2023-03-08,1/1,English,"1,315",174,16,12,"1,444",Creator Chose Not To Use Archive Warnings,Lucy Carlyle/Anthony Lockwood,"Anthony Lockwood, Lucy Carlyle, Holly Munro, George Cubbins | George Karim","Lucy Carlyle, Anthony Lockwood","Lucy Carlyle, Anthony Lockwood","It is said when two people who are soulmates first touch, an identical mark will appear on their wrist.The moment Lucy and Lockwood touched, a daisy was blooming on their wrists.",Teen And Up Audiences,"Lucy Carlyle, Anthony Lockwood",1,1,completed,2023-05-12,65.0,65.0,oneshot,2023-04-17,2023-02-15,25.0,61.0,86.0,active,4,2,2
