,fanfic_id,update_date,character
5884,44727628,2023-02-02,the skull (mentioned)
5885,44727628,2023-02-02,Jessica Lockwood (mentioned)
5886,44727628,2023-02-02,George Karim (mentioned)
5887,44681728,2023-02-08,Lucy Carlyle
5888,44681728,2023-02-08,Anthony Lockwood
5889,44681728,2023-02-08,George Cubbins | George Karim
5890,44681728,2023-02-08,Holly Munro
5891,44681728,2023-02-08,Quill Kipps
5892,44681728,2023-02-08,Montagu Barnes
5893,44688367,2023-05-27,George Cubbins | George Karim
5894,44688367,2023-05-27,Quill Kipps
5895,44688367,2023-05-27,The Skull (Lockwood & Co.)
5896,44688367,2023-05-27,Mr Jacobs
5897,44688367,2023-05-27,Norrie White
5898,44688367,2023-05-27,Montagu Barnes
5899,44688367,2023-05-27,Mary Carlyle
5900,44678002,2023-02-01,Anthony Lockwood
5901,44678002,2023-02-01,Lucy Carlyle
5902,44678002,2023-02-01,George Cubbins
5903,44678002,2023-02-01,Quill Kipps
5904,44678002,2023-02-01,Kat Godwin
5905,44678002,2023-02-01,Ned Shaw
5906,44678002,2023-02-01,Bobby Vernon
5907,44678002,2023-02-01,Julius Winkman
5908,44678002,2023-02-01,Edmund Bickerstaff
5909,44678002,2023-02-01,Montagu Barnes
5910,44678002,2023-02-01,The Skull (Lockwood & Co.)
5911,44678002,2023-02-01,George Karim
5912,44693524,2023-01-31,Lucy Carlyle
5913,44693524,2023-01-31,Anthony Lockwood
5914,44693524,2023-01-31,George Cubbins | George Karim
5915,44690743,2023-01-31,Anthony Lockwood
5916,44690743,2023-01-31,Holly Munro
5917,44690743,2023-01-31,George Cubbins | George Karim
5918,44690743,2023-01-31,Quill Kipps
5919,44688010,2023-01-31,Dazai Osamu (Bungou Stray Dogs)
5920,44688010,2023-01-31,Nakajima Atsushi (Bungou Stray Dogs)
5921,44688010,2023-01-31,Kunikida Doppo (Bungou Stray Dogs)
5922,44674834,2023-01-31,Lucy Carlyle
5923,44674834,2023-01-31,Quill Kipps
5924,44665540,2023-02-01,Anthony Lockwood
5925,44665540,2023-02-01,George Cubbins
5926,44665540,2023-02-01,George Karim
5927,44665540,2023-02-01,Lucy Carlyle
5928,44666578,2023-01-30,Sirius Black
5929,44666578,2023-01-30,Regulus Black
5930,44659045,2023-01-30,Lucy Carlyle
5931,44659045,2023-01-30,mentioned Anthony Lockwood
5932,44659045,2023-01-30,mentioned Norrie White
5933,44651269,2023-01-30,Lucy Carlyle
5934,44651269,2023-01-30,Anthony Lockwood
5935,44627746,2023-01-29,Lucy Carlyle
5936,44627746,2023-01-29,Anthony Lockwood
5937,44624332,2023-01-29,Lucy Carlyle
5938,44624332,2023-01-29,Norrie White
5939,44624332,2023-01-29,Lucy Carlyle's Mother
5940,44624332,2023-01-29,Mr Jacobs
5941,44624332,2023-01-29,Paul Bell
5942,44624332,2023-01-29,Alfie Morgan
5943,44622988,2023-01-29,Lucy Carlyle
5944,44622988,2023-01-29,Norrie White
5945,44622988,2023-01-29,Anthony Lockwood
5946,44622988,2023-01-29,George Cubbins | George Karim
5947,44618932,2023-01-29,Lucy Carlyle
5948,44618932,2023-01-29,Anthony Lockwood
5949,44618332,2023-01-29,Lucy Carlyle
5950,44618332,2023-01-29,Anthony Lockwood
5951,44618332,2023-01-29,George Cubbins
5952,44618332,2023-01-29,Holly Munro
5953,44584582,2023-02-02,Holly Munro
5954,44584582,2023-02-02,Holly Munro's Girlfriend
5955,44575585,2023-02-01,Yamazaki Sousuke
5956,44575585,2023-02-01,Tachibana Makoto
5957,44575585,2023-02-01,Lucy Carlyle
5958,44575585,2023-02-01,Anthony Lockwood
5959,44575585,2023-02-01,The Skull (Lockwood & Co.)
5960,44575585,2023-02-01,George Cubbins
5961,44578201,2023-01-27,Anthony Lockwood
5962,44525851,2023-01-25,Lucy Carlyle
5963,44525851,2023-01-25,Anthony Lockwood
5964,44525851,2023-01-25,George Cubbins
5965,44525851,2023-01-25,Holly Munro
5966,44525851,2023-01-25,Robert Cooke
5967,44525836,2023-01-25,Lucy Carlyle
5968,44525836,2023-01-25,George Cubbins
5969,44525836,2023-01-25,Anthony Lockwood
5970,44525836,2023-01-25,Holly Munro
5971,44525836,2023-01-25,Quill Kipps
5972,44525836,2023-01-25,Steve Rotwell
5973,44524861,2023-01-25,Lucy Carlyle
5974,44524861,2023-01-25,George Cubbins
5975,44524861,2023-01-25,Anthony Lockwood
5976,44524861,2023-01-25,Edmund Bickerstaff
5977,44524861,2023-01-25,The Skull (Lockwood & Co.)
5978,44524861,2023-01-25,Montagu Barnes
5979,44524861,2023-01-25,Quill Kipps
5980,44524861,2023-01-25,Julius Winkman
5981,44524861,2023-01-25,Albert Joplin
5982,44524861,2023-01-25,Flo Bones
5983,44523286,2023-01-25,Lucy Carlyle
5984,44523286,2023-01-25,Anthony Lockwood
5985,44523286,2023-01-25,George Cubbins
5986,44523286,2023-01-25,The Skull (Lockwood & Co.)
5987,44523286,2023-01-25,Holly Munro
5988,44503669,2023-01-24,Lucy Carlyle
5989,44503669,2023-01-24,George Cubbins
5990,44503669,2023-01-24,Anthony Lockwood
5991,44503669,2023-01-24,Original Female Character(s)
5992,44503669,2023-01-24,Gwenyth Thompson (OC)
5993,44408626,2023-01-20,Lucy Carlyle
5994,44408626,2023-01-20,Anthony Lockwood
5995,44408626,2023-01-20,George Cubbins
5996,44400694,2023-01-20,Lucy Carlyle
5997,44400694,2023-01-20,Anthony Lockwood
5998,44400694,2023-01-20,George Cubbins
5999,44365036,2023-01-18,Anthony Lockwood
6000,44365036,2023-01-18,Lucy Carlyle
6001,44352631,2023-01-17,Lucy Carlyle
6002,44352631,2023-01-17,Anthony Lockwood
6003,44352631,2023-01-17,George Cubbins
6004,44352631,2023-01-17,(mentioned)
6005,44352631,2023-01-17,Holly Munro
6006,44352631,2023-01-17,(also mentioned)
6007,44352631,2023-01-17,The Skull (Lockwood & Co.)
6008,44352631,2023-01-17,(briefly)
6009,44318566,2023-03-17,Anthony Lockwood
6010,44318566,2023-03-17,Lucy Carlyle
6011,44318566,2023-03-17,Original Male Character(s)
6012,44318566,2023-03-17,Montagu Barnes
6013,44318566,2023-03-17,Quill Kipps
6014,44318566,2023-03-17,Holly Munro
6015,44318566,2023-03-17,George Cubbins | George Karim
6016,44331544,2023-01-16,Lucy Carlyle
6017,44331544,2023-01-16,Anthony Lockwood
6018,44331544,2023-01-16,Holly Munro
6019,44331544,2023-01-16,George Cubbins
6020,44331544,2023-01-16,Flo Bones
6021,44314234,2023-01-16,Lucy Carlyle
6022,44314234,2023-01-16,Anthony Lockwood
6023,44314234,2023-01-16,George Cubbins
6024,44314234,2023-01-16,The Skull (Lockwood & Co.)
6025,44280367,2023-01-18,Lucy Carlyle
6026,44280367,2023-01-18,Anthony Lockwood
6027,44280367,2023-01-18,George Cubbins
6028,44280367,2023-01-18,Montagu Barnes
6029,44257306,2023-01-14,Lucy Carlyle
6030,44257306,2023-01-14,Anthony Lockwood
6031,44257306,2023-01-14,George Cubbins
6032,44235967,2023-01-13,Lucy Carlyle
6033,44235967,2023-01-13,Anthony Lockwood
6034,44235967,2023-01-13,Holly Munro
6035,44228203,2023-01-12,Lucy Carlyle
6036,44228203,2023-01-12,Anthony Lockwood
6037,44228203,2023-01-12,George Cubbins
6038,44168686,2023-01-10,Lucy Carlyle
6039,44168686,2023-01-10,Anthony Lockwood
6040,44163121,2023-01-09,Anthony Lockwood
6041,44163121,2023-01-09,Montagu Barnes
6042,44163121,2023-01-09,Holly Munro
6043,44163121,2023-01-09,Holly Munro's Girlfriend
6044,44163121,2023-01-09,George Cubbins
6045,44163121,2023-01-09,Quill Kipps
6046,44163121,2023-01-09,Lucy Carlyle
6047,44163121,2023-01-09,The Skull (Lockwood & Co.)
6048,44088697,2023-01-06,Lucy Carlyle
6049,44088697,2023-01-06,Anthony Lockwood
6050,44088697,2023-01-06,George Cubbins
6051,44088697,2023-01-06,Holly Munro
6052,44088697,2023-01-06,Holly Munro's Girlfriend
6053,44088697,2023-01-06,Quill Kipps
6054,44088697,2023-01-06,The Skull (Lockwood & Co.)
6055,44083390,2023-01-06,Lucy Carlyle
6056,44083390,2023-01-06,Anthony Lockwood
6057,44083390,2023-01-06,George Cubbins
6058,44083390,2023-01-06,(Mentioned) Holly Munro
6059,44083390,2023-01-06,(Briefly) Quill Kipps
6060,44085211,2023-01-05,Anthony Lockwood
6061,44085211,2023-01-05,Lucy Carlyle
6062,44085211,2023-01-05,George Cubbins
6063,44085211,2023-01-05,Penelope Fittes
6064,44085211,2023-01-05,Marissa Fittes
6065,44029230,2023-02-11,The Skull (Lockwood & Co.)
6066,44029230,2023-02-11,Marissa Fittes
6067,44044239,2023-01-03,Lucy Carlyle
6068,44044239,2023-01-03,Holly Munro
6069,44043678,2023-01-03,Lucy Carlyle
6070,44043678,2023-01-03,Quill Kipps
6071,44043678,2023-01-03,Anthony Lockwood
6072,44043678,2023-01-03,George Cubbins
6073,44043678,2023-01-03,Bobby Vernon
6074,43850620,2022-12-26,George Cubbins
6075,43850620,2022-12-26,Anthony Lockwood
6076,43850620,2022-12-26,George's mother is mentioned a ton but I kick you out before you see her
6077,43829439,2022-12-26,Anthony Lockwood
6078,43829439,2022-12-26,Quill Kipps
6079,43829439,2022-12-26,Lucy Carlyle
6080,43829439,2022-12-26,George Cubbins
6081,43829439,2022-12-26,Holly Munro
6082,43829439,2022-12-26,Flo Bones
6083,43845204,2022-12-25,Lucy Carlyle
6084,43845204,2022-12-25,Anthony Lockwood
6085,43845204,2022-12-25,George Cubbins
6086,43845204,2022-12-25,Holly Munro
6087,43845204,2022-12-25,Quill Kipps
6088,43844863,2022-12-25,Anthony Lockwood
6089,43844863,2022-12-25,Lucy Carlyle
6090,43838622,2022-12-25,Lucy Carlyle
6091,43838622,2022-12-25,Anthony Lockwood
6092,43594182,2022-12-25,Lucy Carlyle
6093,43594182,2022-12-25,Anthony Lockwood
6094,43594182,2022-12-25,The Skull (Lockwood & Co.)
6095,43594182,2022-12-25,(Mentioned) Jessica Lockwood
6096,43814592,2022-12-24,Lucy Carlyle
6097,43814592,2022-12-24,Anthony Lockwood
6098,43814592,2022-12-24,George Cubbins
6099,43814592,2022-12-24,Holly Munro
6100,43814592,2022-12-24,Quill Kipps
6101,43723593,2022-12-20,Lucy Carlyle
6102,43723593,2022-12-20,Anthony Lockwood
6103,43723593,2022-12-20,George Cubbins
6104,43723593,2022-12-20,The Skull (Lockwood & Co.)
6105,43480503,2022-12-07,The Skull (Lockwood & Co.)
6106,43480503,2022-12-07,Lucy Carlyle
6107,43480503,2022-12-07,Anthony Lockwood
6108,43479342,2022-12-07,Anton Shastun
6109,43479342,2022-12-07,Arseny Popov
6110,43479342,2022-12-07,Lucy Carlyle
6111,43479342,2022-12-07,Anthony Lockwood
6112,43479342,2022-12-07,The Skull (Lockwood & Co.)
6113,43461150,2022-12-06,Anthony Lockwood
6114,43461150,2022-12-06,Lucy Carlyle
6115,43244620,2022-11-24,Anthony Lockwood
6116,43244620,2022-11-24,George Cubbins
6117,43244620,2022-11-24,Lucy Carlyle
6118,43244620,2022-11-24,Marissa Fittes
6119,43244620,2022-11-24,Quill Kipps
6120,43244620,2022-11-24,Holly Munro
6121,43150861,2022-11-19,Anthony Lockwood
6122,43150861,2022-11-19,Lucy Carlyle
6123,43150861,2022-11-19,George Cubbins
6124,43150861,2022-11-19,Montagu Barnes
6125,43100862,2022-11-15,Anthony Lockwood
6126,43100862,2022-11-15,Lucy Carlyle
6127,43100862,2022-11-15,George Cubbins
6128,43057926,2022-11-13,Anthony Lockwood
6129,43057926,2022-11-13,Holly Munro
6130,43057926,2022-11-13,George Cubbins
6131,43057926,2022-11-13,Harold Mailer
6132,43057926,2022-11-13,Montagu Barnes
6133,43057926,2022-11-13,Quill Kipps
6134,43057926,2022-11-13,Lucy Carlyle
6135,43057926,2022-11-13,The Skull (Lockwood & Co.)
6136,43017366,2022-11-11,Lucy Carlyle
6137,43017366,2022-11-11,Anthony Lockwood
6138,43017366,2022-11-11,George Cubbins
6139,43017366,2022-11-11,Holly Munro
6140,43017366,2022-11-11,Quill Kipps
6141,43017366,2022-11-11,Flo Bones
6142,43017366,2022-11-11,The Skull (Lockwood & Co.)
6143,43017366,2022-11-11,Jessica Lockwood
6144,42929571,2022-11-07,Anthony Lockwood
6145,42929571,2022-11-07,Lucy Carlyle
6146,42817701,2022-11-02,Lucy Carlyle
6147,42817701,2022-11-02,Anthony Lockwood
6148,42804060,2022-11-02,Quill Kipps
6149,42804060,2022-11-02,Anthony Lockwood
6150,42733362,2022-10-30,Anthony Lockwood
6151,42733362,2022-10-30,Lucy Carlyle
6152,42733362,2022-10-30,George Cubbins
6153,42711834,2023-04-10,Lucy Carlyle
6154,42711834,2023-04-10,Anthony Lockwood
6155,42711834,2023-04-10,George Cubbins
6156,42711834,2023-04-10,Flo Bones
6157,42703587,2022-11-14,Lucy Carlyle
6158,42703587,2022-11-14,Anthony Lockwood
6159,42703587,2022-11-14,George Cubbins
6160,42703587,2022-11-14,Holly Munro
6161,42698055,2022-10-28,Flo Bones
6162,42698055,2022-10-28,Holly Munro
6163,42698055,2022-10-28,Lucy Carlyle
6164,42698055,2022-10-28,Anthony Lockwood
6165,42698055,2022-10-28,George Cubbins
6166,42698055,2022-10-28,Original Non-Binary Character
6167,42698055,2022-10-28,Quill Kipps
6168,42673851,2022-11-01,Lucy Carlyle
6169,42673851,2022-11-01,Anthony Lockwood
6170,42673851,2022-11-01,George Cubbins
6171,42673851,2022-11-01,The Skull (Lockwood & Co.)
6172,42673851,2022-11-01,Holly Munro
6173,42353388,2022-10-28,Lucy Carlyle
6174,42353388,2022-10-28,Anthony Lockwood
6175,42353388,2022-10-28,George Cubbins
6176,42353388,2022-10-28,Holly Munro
6177,42353388,2022-10-28,Quill Kipps
6178,42140697,2023-04-13,Lucy Carlyle
6179,42140697,2023-04-13,George Cubbins
6180,42140697,2023-04-13,Quill Kipps
6181,42140697,2023-04-13,Anthony Lockwood
6182,42140697,2023-04-13,Holly Munro
6183,42140697,2023-04-13,The Skull (Lockwood & Co.)
6184,42140697,2023-04-13,Marissa Fittes
6185,41708841,2022-09-14,Anthony Lockwood
6186,41708841,2022-09-14,will add others when i write a chapter for them
6187,41436312,2022-09-02,Lucy Carlyle
6188,41436312,2022-09-02,Anthony Lockwood
6189,41436312,2022-09-02,Quill Kipps
6190,41406354,2022-08-31,Lucy Carlyle
6191,41406354,2022-08-31,Anthony Lockwood
6192,41406354,2022-08-31,George Cubbins
6193,41406354,2022-08-31,Holly Munro
6194,41406354,2022-08-31,Quill Kipps
6195,41406843,2022-08-31,Lucy Carlyle
6196,41406843,2022-08-31,Anthony Lockwood
6197,41406843,2022-08-31,Mary Carlyle
6198,41403960,2022-08-31,George Cubbins
6199,41403960,2022-08-31,Anthony Lockwood
6200,41403960,2022-08-31,Quill Kipps
6201,41403606,2022-08-31,Lucy Carlyle
6202,41403606,2022-08-31,George Cubbins
6203,41403606,2022-08-31,Anthony Lockwood
6204,41403606,2022-08-31,Quill Kipps
6205,41403606,2022-08-31,Holly Munro
6206,40837761,2022-08-31,Lucy Carlyle
6207,40837761,2022-08-31,Anthony Lockwood
6208,40837761,2022-08-31,Quill Kipps
6209,40837761,2022-08-31,George Cubbins
6210,40837761,2022-08-31,Holly Munro
6211,40837761,2022-08-31,The Skull (Lockwood & Co.)
6212,41378439,2022-08-30,Shane Madej
6213,41378439,2022-08-30,Ryan Bergara
6214,41378439,2022-08-30,Lucy Carlyle
6215,41378439,2022-08-30,George Cubbins
6216,41378439,2022-08-30,Quill Kipps
6217,41378439,2022-08-30,Anthony Lockwood
6218,41378439,2022-08-30,Holly Munro
6219,41327292,2022-08-28,Lucy Carlyle
6220,41327292,2022-08-28,Anthony Lockwood
6221,41327292,2022-08-28,George Cubbins
6222,41327292,2022-08-28,The Skull (Lockwood & Co.)
6223,41181165,2022-08-21,Lucy Carlyle
6224,41181165,2022-08-21,Anthony Lockwood
6225,41150538,2022-08-20,Lucy Carlyle
6226,41150538,2022-08-20,Anthony Lockwood
6227,41150403,2022-08-20,Lucy Carlyle
6228,41150403,2022-08-20,Anthony Lockwood
6229,40822290,2022-08-05,Lucy Carlyle
6230,40822290,2022-08-05,Anthony Lockwood
6231,40758879,2022-08-03,Anthony Lockwood
6232,40758879,2022-08-03,Lucy Carlyle
6233,40758879,2022-08-03,Holly Munro
6234,40049298,2022-07-03,Anthony Lockwood
6235,40049298,2022-07-03,George Cubbins
6236,40049298,2022-07-03,George Cubbins' Mother
6237,39724113,2022-06-18,The Skull (Lockwood & Co.)
6238,39644610,2022-06-14,Lucy Carlyle
6239,39644610,2022-06-14,Anthony Lockwood
6240,39644610,2022-06-14,George Cubbins
6241,39644610,2022-06-14,Quill Kipps
6242,39644610,2022-06-14,Kat Godwin
6243,39644610,2022-06-14,Bill Walker (he's mentioned like once in tss and i had to make up a last name)
6244,39644610,2022-06-14,Penelope Fittes
6245,39371013,2022-06-01,Quill Kipps
6246,39371013,2022-06-01,Anthony Lockwood
6247,38726418,2022-05-01,Lucy Carlyle
6248,38726418,2022-05-01,Holly Munro
6249,38726418,2022-05-01,Anthony Lockwood (mentioned)
6250,38726418,2022-05-01,George Cubbins (mentioned)
6251,38726418,2022-05-01,The Skull (Lockwood & Co.)
6252,38693130,2022-04-30,Quill Kipps
6253,38693130,2022-04-30,Holly Munro
6254,38693130,2022-04-30,various original background randos
6255,38456155,2022-04-18,The Skull (Lockwood & Co.)
6256,38456155,2022-04-18,Lucy Carlyle
6257,38456047,2022-04-18,Lucy Carlyle
6258,38456047,2022-04-18,Anthony Lockwood
6259,38456047,2022-04-18,The Skull (Lockwood & Co.)
6260,38455981,2022-04-18,Lucy Carlyle
6261,38455981,2022-04-18,The Skull (Lockwood & Co.)
6262,38353732,2022-04-13,Lucy Carlyle
6263,38353732,2022-04-13,Anthony Lockwood
6264,38353732,2022-04-13,George Cubbins
6265,38353732,2022-04-13,The Skull (Lockwood & Co.)
6266,38108749,2022-04-02,Lucy Carlyle
6267,38108749,2022-04-02,Anthony Lockwood
6268,37809556,2022-04-03,Lucy Carlyle
6269,37809556,2022-04-03,Anthony Lockwood
6270,37809556,2022-04-03,Holly Munro
6271,37809556,2022-04-03,George Cubbins
6272,37809556,2022-04-03,Jessica Lockwood
6273,37809556,2022-04-03,Quill Kipps
6274,37809556,2022-04-03,Flo Bones
6275,37809556,2022-04-03,Background & Cameo Characters
6276,37809556,2022-04-03,The Skull (Lockwood & Co.)
6277,37767757,2022-03-16,Anthony Lockwood
6278,37767757,2022-03-16,Lucy Carlyle
6279,37767757,2022-03-16,George Cubbins
6280,37767757,2022-03-16,Holly Munro
6281,37767757,2022-03-16,Quill Kipps
6282,37663726,2022-03-11,Quill Kipps
6283,37663726,2022-03-11,Lucy Carlyle
6284,37641985,2022-03-10,Lucy Carlyle
6285,37641985,2022-03-10,Anthony Lockwood
6286,37641985,2022-03-10,George Cubbins
6287,37641985,2022-03-10,Holly Munro
6288,37641985,2022-03-10,The Skull (Lockwood & Co.)
6289,37543237,2022-03-06,Lucy Carlyle
6290,37543237,2022-03-06,Anthony Lockwood
6291,37543237,2022-03-06,The Skull (Lockwood & Co.)
6292,37543237,2022-03-06,Holly Munro
6293,37543237,2022-03-06,George Cubbins
6294,37499755,2022-03-08,Lucy Carlyle
6295,37499755,2022-03-08,Anthony Lockwood
6296,37499755,2022-03-08,George Cubbins
6297,37499755,2022-03-08,Holly Munro
6298,37499755,2022-03-08,The Skull (Lockwood & Co.)
6299,37499755,2022-03-08,Quill Kipps
6300,37499755,2022-03-08,Flo Bones
6301,37488253,2022-03-03,Lucy Carlyle
6302,37488253,2022-03-03,Anthony Lockwood
6303,37460626,2022-03-01,Lucy Carlyle
6304,37460626,2022-03-01,Anthony Lockwood
6305,37157191,2022-02-26,Lucy Carlyle
6306,37157191,2022-02-26,Quill Kipps
6307,37157191,2022-02-26,Anthony Lockwood
6308,37157191,2022-02-26,Ned Shaw
6309,37157191,2022-02-26,Kat Godwin
6310,37157191,2022-02-26,Bobby Vernon
6311,37044562,2022-02-11,Anthony Lockwood
6312,37044562,2022-02-11,Quill Kipps
6313,37044562,2022-02-11,Lucy Carlyle
6314,37044562,2022-02-11,George Cubbins
6315,36746896,2023-02-24,Lucy Carlyle
6316,36746896,2023-02-24,Anthony Lockwood
6317,36746896,2023-02-24,George Cubbins
6318,36746896,2023-02-24,Holly Munro
6319,36746896,2023-02-24,Quill Kipps
6320,35961451,2021-12-26,Lucy Carlyle
6321,35961451,2021-12-26,Anthony Lockwood
6322,35959795,2021-12-25,Lucy Carlyle
6323,35959795,2021-12-25,Anthony Lockwood
6324,35959795,2021-12-25,Holly Munro
6325,35959795,2021-12-25,George Cubbins
6326,35959795,2021-12-25,Quill Kipps
6327,35957389,2021-12-25,Lucy Carlyle
6328,35957389,2021-12-25,Anthony Lockwood
6329,35957389,2021-12-25,George Cubbins
6330,35957182,2021-12-25,Quill Kipps
6331,35957182,2021-12-25,Lucy Carlyle
6332,35957182,2021-12-25,Anthony Lockwood
6333,35957182,2021-12-25,Kat Godwin
6334,35957182,2021-12-25,Bobby Vernon
6335,35957182,2021-12-25,Ned Shaw
6336,35952211,2021-12-25,Lucy Carlyle
6337,35952211,2021-12-25,Anthony Lockwood
6338,35952211,2021-12-25,George Cubbins
6339,35952211,2021-12-25,Quill Kipps
6340,35952211,2021-12-25,Holly Munro
6341,35952211,2021-12-25,The Skull (Lockwood & Co.)
6342,35934856,2021-12-25,Lucy Carlyle
6343,35934856,2021-12-25,Quill Kipps
6344,35934856,2021-12-25,Anthony Lockwood
6345,35934856,2021-12-25,George Cubbins
6346,35934856,2021-12-25,Holly Munro (mentioned)
6347,35947474,2021-12-25,Lucy Carlyle
6348,35947474,2021-12-25,Anthony Lockwood
6349,35714974,2021-12-15,George Cubbins
6350,35714974,2021-12-15,Flo Bones
6351,35593156,2021-12-08,Anthony Lockwood
6352,35593156,2021-12-08,Lucy Carlyle
6353,35593156,2021-12-08,George Cubbins
6354,35589040,2021-12-08,Anthony Lockwood
6355,34934545,2021-11-04,Lucy Carlyle
6356,34934545,2021-11-04,Anthony Lockwood
6357,34934545,2021-11-04,George Cubbins
6358,34934545,2021-11-04,Holly Munro
6359,34934545,2021-11-04,The Skull (Lockwood & Co.)
6360,34548994,2021-10-17,Lucy Carlyle
6361,34548994,2021-10-17,Anthony Lockwood
6362,34548994,2021-10-17,Holly Munro
6363,34548994,2021-10-17,George Cubbins
6364,34548994,2021-10-17,Quill Kipps
6365,34238950,2021-10-23,Lucy Carlyle
6366,34238950,2021-10-23,Anthony Lockwood
6367,34238950,2021-10-23,George Cubbins
6368,34238950,2021-10-23,Quill Kipps
6369,34030168,2021-09-22,Lucy Carlyle
6370,34030168,2021-09-22,Anthony Lockwood
6371,34030168,2021-09-22,George Cubbins
6372,34030168,2021-09-22,Holly Munro
6373,33994177,2021-09-20,Anthony Lockwood
6374,33994177,2021-09-20,The Skull (Lockwood & Co.)
6375,33994177,2021-09-20,Lucy Carlyle
6376,33994177,2021-09-20,Quill Kipps
6377,33994177,2021-09-20,George Cubbins
6378,33994177,2021-09-20,Holly Munro
6379,33828766,2021-09-12,Lucy Carlyle
6380,33828766,2021-09-12,George Cubbins
6381,33828766,2021-09-12,Anthony Lockwood
6382,33828766,2021-09-12,Quill Kipps
6383,33828766,2021-09-12,Albert Joplin
6384,33673495,2021-09-04,Lucy Carlyle
6385,33673495,2021-09-04,Anthony Lockwood
6386,33673495,2021-09-04,Kat Godwin
6387,33632479,2021-09-07,Anthony Lockwood
6388,33632479,2021-09-07,Lucy Carlyle
6389,33632479,2021-09-07,George Cubbins
6390,33632479,2021-09-07,Holly Munro
6391,33632479,2021-09-07,Quill Kipps
6392,33632479,2021-09-07,The Skull (Lockwood & Co.)
6393,33632479,2021-09-07,Flo Bones
6394,33632479,2021-09-07,Celia Lockwood
6395,33632479,2021-09-07,Donald Lockwood
6396,33632479,2021-09-07,Penelope Fittes
6397,33632479,2021-09-07,Rupert Gale
6398,33604453,2021-08-31,Lucy Carlyle
6399,33604453,2021-08-31,Holly Munro
6400,33604453,2021-08-31,Anthony Lockwood (mentioned)
6401,33604453,2021-08-31,George Cubbins (mentioned)
6402,33603901,2021-08-31,George Cubbins
6403,33603901,2021-08-31,Lucy Carlyle
6404,33603901,2021-08-31,Anthony Lockwood
6405,33603901,2021-08-31,Holly Munro
6406,33603901,2021-08-31,Original Female Character(s)
6407,33603517,2021-08-31,Quill Kipps
6408,33603517,2021-08-31,Holly Munro
6409,33603517,2021-08-31,Lucy Carlyle
6410,33603517,2021-08-31,George Cubbins
6411,33603517,2021-08-31,Anthony Lockwood
6412,33603517,2021-08-31,Jessica Lockwood
6413,33603397,2021-08-31,Lucy Carlyle
6414,33603397,2021-08-31,Anthony Lockwood
6415,33603397,2021-08-31,George Cubbins
6416,33603397,2021-08-31,Holly Munro
6417,33603397,2021-08-31,The Skull (Lockwood & Co.)
6418,33602119,2021-08-31,Anthony Lockwood
6419,33602119,2021-08-31,Lucy Carlyle
6420,33602119,2021-08-31,George Cubbins
6421,33602119,2021-08-31,Original Characters
6422,33597295,2021-08-31,Anthony Lockwood
6423,33597295,2021-08-31,Lucy Carlyle
6424,33597295,2021-08-31,Quill Kipps
6425,33597295,2021-08-31,Holly Munro
6426,33597295,2021-08-31,George cubbins is honourably mentioned
6427,33510064,2021-11-24,Lucy Carlyle
6428,33510064,2021-11-24,Anthony Lockwood
6429,33510064,2021-11-24,George Cubbins
6430,33510064,2021-11-24,Quill Kipps
6431,33510064,2021-11-24,Kat Godwin
6432,33510064,2021-11-24,Montagu Barnes
6433,33510064,2021-11-24,The Skull (Lockwood & Co.)
6434,33399550,2021-08-22,Anthony Lockwood
6435,33399550,2021-08-22,Quill Kipps
6436,33167092,2021-08-10,Lucy Carlyle
6437,33167092,2021-08-10,Anthony Lockwood
6438,33167092,2021-08-10,George Cubbins
6439,33167092,2021-08-10,John Fairfax
6440,33167092,2021-08-10,Percy Grebe
6441,33167092,2021-08-10,Inspector Barnes
6442,33167092,2021-08-10,Montagu Barnes
6443,33166024,2021-08-10,Lucy Carlyle
6444,33166024,2021-08-10,George Cubbins
6445,33166024,2021-08-10,Anthony Lockwood
6446,33166024,2021-08-10,Quill Kipps
6447,33162718,2021-08-10,Lucy Carlyle
6448,33048874,2021-08-05,Lucy Carlyle
6449,33048874,2021-08-05,Anthony Lockwood
6450,33048874,2021-08-05,George Cubbins
6451,33048874,2021-08-05,Quill Kipps
6452,33048874,2021-08-05,Holly Munro
6453,33048874,2021-08-05,The Skull (Lockwood & Co.)
6454,32434663,2021-07-07,Quill Kipps
6455,32434663,2021-07-07,George Cubbins
6456,32434663,2021-07-07,Holly Munro
6457,32434663,2021-07-07,Lucy Carlyle
6458,32434663,2021-07-07,Anthony Lockwood
6459,32434663,2021-07-07,The Skull (Lockwood & Co.)
6460,32400166,2021-07-06,George Cubbins
6461,32090698,2021-06-21,Anthony Lockwood
6462,32090698,2021-06-21,Flo Bones
6463,32090698,2021-06-21,Quill Kipps
6464,32090698,2021-06-21,Gravedigger Sykes
6465,31749520,2022-07-20,Alcina Dimitrescu
6466,31749520,2022-07-20,Karl Heisenberg
6467,31749520,2022-07-20,Alcina Dimitrescu's Daughters
6468,31749520,2022-07-20,Mother Miranda (Resident Evil)
6469,31749520,2022-07-20,Salvatore Moreau
6470,31749520,2022-07-20,Donna Beneviento
6471,31749520,2022-07-20,Angie (Resident Evil)
6472,31749520,2022-07-20,The Duke (Resident Evil)
6473,31749520,2022-07-20,Original Female Character(s)
6474,31749520,2022-07-20,Original Male Character(s)
6475,31241390,2021-05-12,Lucy Carlyle
